sampn,sample_id,hhsize,hhveh,sectr,own,rooms,incom,project,pktno,hhidu,resty,hhcrd,hhtaz,X1,wght2015,numWorkers
101783,1104117,5,2,3,2,6,5,1,17600002,1,0,0101000020F7070000DB3608EE71240A4141D7E3FDB55E2341,7605,0,0,2
101784,1104134,2,2,3,1,5,99,1,17600003,1,0,0101000020F70700002F584BE644120A410CCCE07D665A2341,7606,0,0,1
101785,1104135,2,2,3,1,5,5,1,17600003,1,0,0101000020F7070000C45AF00D12190A410BA8CE46ED5B2341,7606,0,0,2
101786,1104136,2,1,3,1,8,3,1,17600003,1,0,0101000020F7070000FE96D6A9E61B0A417AAEC346365B2341,7606,0,0,1
101787,1104111,4,0,3,2,3,3,1,17600002,1,0,0101000020F7070000B7CD79F65C2A0A41FEA36BD6745E2341,7605,0,0,2
101788,1104116,2,2,3,1,6,5,1,17600002,1,0,0101000020F7070000E64DCBA358240A415B5439401B5E2341,7605,0,0,2
101789,1104147,3,3,3,1,6,5,1,17620002,2,0,0101000020F7070000E54AC8032F0B0A41F15CE4D8BF542341,7627,0,0,3
101790,1104161,4,0,3,2,5,2,1,17620003,3,0,0101000020F7070000FC98D118D50D0A41B4930E2BF3552341,7627,0,0,0
101791,1104165,3,2,3,1,5,4,1,17620003,1,0,0101000020F70700006EB78625B6180A41B552DA8BB4532341,7624,0,0,3
101792,5016950,1,1,1,2,1,1,5,40101004,5,3,0101000020F7070000670F899F1A2E0B414E3E6B5DCA5A2341,1004,2354,0,1
101794,1104190,6,2,3,1,4,99,1,17700002,1,0,0101000020F7070000D0E434E2CD5C0A4103A8B165A48F2341,7701,0,0,2
101795,1104257,3,2,3,1,4,5,1,28310002,1,0,0101000020F7070000B563459B133D08414D31BCEAC0F92241,8311,0,0,2
101796,1104274,2,1,3,1,4,2,1,28400005,1,0,0101000020F707000017DF6F94FD3408419D14E350E02F2341,8403,0,0,0
101797,1104275,3,1,3,1,4,3,1,28410004,1,0,0101000020F70700005E303100263E084189B6823E94282341,8415,0,0,3
101798,1104284,5,1,3,1,3,3,1,28410004,1,0,0101000020F70700008DB0C44A8C4208418001AE2638282341,8415,0,0,2
101799,1104287,4,1,3,2,3,2,1,28410004,1,0,0101000020F7070000440530000F490841E1452A1DCB272341,8415,0,0,1
101800,1104083,3,2,3,1,5,3,1,27500001,1,0,0101000020F7070000D888367B2F8A094185CC5AD79D0E2341,7501,0,0,2
101801,1104108,4,2,3,1,5,99,1,27500002,1,0,0101000020F707000086E380B2CC8D094167CC8A5E03122341,7501,0,0,2
101802,1104110,2,1,3,5,5,2,1,17600002,1,0,0101000020F7070000D61A23FCD14A0A41EB8E40B1C25A2341,7601,0,0,1
101803,1104128,2,2,3,1,5,5,1,17600003,1,0,0101000020F707000027D9029E240E0A4125F3E81C975B2341,7606,0,0,2
101804,1104181,7,0,3,1,5,2,1,17700001,1,0,0101000020F7070000BC1BC47A77580A41EF3A86138D8E2341,7701,0,0,1
101805,1104192,6,1,3,1,6,3,1,17700002,1,0,0101000020F7070000FD3DC718135E0A4129BAFA7DF38F2341,7701,0,0,2
101806,1104196,2,1,3,1,6,4,1,17700002,1,0,0101000020F7070000483B44CEE35F0A415363EDBCAC902341,7701,0,0,2
101807,1104198,5,2,3,1,5,5,1,17700002,1,0,0101000020F7070000E2BFCAE3CA650A410100417D19902341,7701,0,0,4
101808,1104237,5,0,3,1,4,2,1,28100002,1,0,0101000020F7070000A3E9F1031CC909416BF3546CDB6C2241,8101,0,0,2
101810,1104244,9,1,3,2,6,3,1,28100002,1,0,0101000020F70700007ED639F264D309416565B5A4086F2241,8101,0,0,2
101811,1104246,2,1,3,1,4,3,1,28310002,1,0,0101000020F7070000D64C0D95ED3A0841CFCEBA4E5DF72241,8311,0,0,1
101812,1104247,4,1,3,2,3,4,1,28310002,1,0,0101000020F7070000DC3069D23936084192EF44B04AF82241,8311,0,0,2
101813,1104254,4,1,3,1,4,3,1,28310002,1,0,0101000020F70700006EBCE98602370841ED1EAE3B01FB2241,8311,0,0,1
101814,1104270,4,2,3,1,5,4,1,28400005,1,0,0101000020F7070000C9E4920FA52F0841BB21FDE76C2E2341,8402,0,0,3
101815,1104289,4,2,3,1,4,3,1,28410004,1,0,0101000020F707000019910287A34E08414AA246D125282341,8415,0,0,2
101816,1104326,5,0,3,1,4,3,1,28450002,1,0,0101000020F7070000729637422D59084198614E684D102341,8451,0,0,2
101817,1102732,3,2,3,2,6,4,1,17610002,1,0,0101000020F707000032CC3DAA5B170A41CB59D54176602341,7614,0,0,2
101818,1104146,3,2,3,2,3,3,1,17620002,1,0,0101000020F7070000AEA166557D090A415C3C69F264542341,7627,0,0,2
101819,1104168,2,0,3,2,2,2,1,17620003,3,0,0101000020F7070000C6A8E611B41C0A41458142AA4C522341,7624,0,0,1
101820,1104182,3,1,3,2,5,4,1,17700001,1,0,0101000020F7070000C49FBAF5D3580A41ACEE865135912341,7701,0,0,2
101822,1104168,4,2,3,1,3,3,1,17620003,3,0,0101000020F7070000C6A8E611B41C0A41458142AA4C522341,7624,0,0,2
101823,1104223,6,1,3,2,3,2,1,28100001,1,0,0101000020F7070000D44717C127C009410BEECBB6676F2241,8101,0,0,1
101824,1104259,2,1,3,2,3,3,1,28310002,1,0,0101000020F7070000D734D9B81E3D0841A460C81EFEF72241,8311,0,0,1
101825,1104288,5,3,3,2,4,3,1,28410004,1,0,0101000020F7070000DE1D9E14754B08417D4ADC6EAD272341,8415,0,0,2
101826,1104153,1,1,3,2,3,2,1,17620002,2,0,0101000020F7070000E199EEC476040A41296BAD0663532341,7627,0,0,1
101828,1104222,2,0,3,2,3,2,1,28100001,1,0,0101000020F7070000D44717C127C009410BEECBB6676F2241,8101,0,0,0
101829,1104245,3,2,3,1,4,3,1,28310002,1,0,0101000020F7070000559B63DE083C0841CAD475AED9FA2241,8311,0,0,2
101830,1104249,5,0,3,1,3,3,1,28310002,1,0,0101000020F7070000913ED6F4B13B0841C73BCC4806F82241,8311,0,0,2
101831,1104364,10,1,3,1,5,98,1,28450004,1,0,0101000020F7070000B7A2033CD16A0841C155F8BBA10B2341,8453,0,0,1
101832,1104395,4,1,3,1,4,99,1,18600006,1,0,0101000020F707000097D5053F248E0841EA3E2C0D9EB42341,8603,0,0,2
101833,1104399,5,2,3,1,5,5,1,18600006,1,0,0101000020F70700008082ABB031940841FFAB028CCDB62341,8603,0,0,2
101834,1104408,3,2,3,1,5,5,1,18600006,1,0,0101000020F7070000275092057F9F0841436FB5239DAD2341,8604,0,0,2
101835,1104414,3,1,3,1,5,5,1,18600007,1,0,0101000020F70700008EAA05701BAC0841C4878F2E00AD2341,8604,0,0,1
101836,1104417,4,2,3,1,3,4,1,18600007,1,0,0101000020F7070000FFA1BAB846B10841A339D68A81AD2341,8604,0,0,2
101837,1104418,5,2,3,1,4,3,1,18600007,1,0,0101000020F70700007902DE714BB30841AFE857A288AE2341,8604,0,0,2
101838,1104442,3,2,3,1,6,4,1,18620005,1,0,0101000020F70700002C9230A215780841FD3FE36B9BAC2341,8621,0,0,3
101839,1104446,4,2,3,2,4,5,1,18620005,1,0,0101000020F7070000FDF78E8E0D7C084184FDC36B1AAC2341,8621,0,0,2
101840,1104453,5,1,3,1,4,4,1,18620005,1,0,0101000020F7070000AF7DFA9CD2800841E4A538AA42AD2341,8621,0,0,2
101841,1104456,4,2,3,1,7,99,1,18630001,1,0,0101000020F707000032B27C77D1C308415473B89C39AA2341,8631,0,0,2
101842,1104461,2,2,3,1,12,5,1,18630001,1,0,0101000020F7070000D84CF23CB6C80841EAF821E25CA22341,8631,0,0,2
101843,1104467,3,2,3,1,6,5,1,18630001,1,0,0101000020F70700004542BB6793CD08415FB3B96731A52341,8631,0,0,2
101844,1104471,4,2,3,1,6,5,1,18630002,1,0,0101000020F7070000F974390519D208419CD5146BEEA42341,8631,0,0,2
101845,1104328,6,1,3,1,5,99,1,28450002,1,0,0101000020F70700003A7552DE62610841961A44BA75112341,8451,0,0,2
101846,1104389,3,2,3,1,5,5,1,18600005,1,0,0101000020F7070000AC3158AC2F8C08414E72396CD5B52341,8602,0,0,1
101847,1104401,3,1,3,1,4,3,1,18600006,2,0,0101000020F7070000E050E9BC66970841BEBB3F5090B72341,8603,0,0,1
101848,1104402,6,1,3,1,5,3,1,18600006,1,0,0101000020F70700005EB0EB7CE69608414DD8C8AFE6B52341,8603,0,0,2
101849,1104409,4,2,3,1,4,4,1,18600006,1,0,0101000020F707000034DA833A3AA20841BA1F9E80D9AD2341,8604,0,0,2
101850,1104412,4,2,3,1,5,5,1,18600007,1,0,0101000020F707000056CDF610BBA7084136CBE9EEC8AD2341,8604,0,0,2
101851,1104416,3,1,3,2,3,3,1,18600007,1,0,0101000020F7070000C8ED59B8A0AF0841E2A67B9AECAE2341,8604,0,0,1
101852,3005097,1,1,2,1,4,2,1,10570006,1,0,0101000020F7070000F1C3DB418EBC0A41E22F3BE6AD632341,5703,0,0,0
101853,3005098,4,1,2,1,3,3,1,10570006,1,0,0101000020F7070000EA3E75FEE5BD0A4189B87AFE98632341,5703,0,0,1
101854,3005238,2,0,2,2,2,2,1,30580008,1,0,0101000020F7070000404AF1F1A1C70A4187ABA49822692341,5802,0,0,1
101855,3005240,5,0,2,1,3,3,1,30580008,1,0,0101000020F70700001CAEC015D9CA0A415ED5628907692341,5802,0,0,2
101856,3005242,5,0,2,2,2,2,1,30580008,1,3,0101000020F70700000D691C9898C80A412B03F7B224692341,5802,0,0,0
101857,3005265,4,0,2,2,3,2,1,30580009,1,3,0101000020F7070000C529653D08C20A412B7AEE4C57672341,5804,0,0,1
101859,3005277,4,0,2,2,2,2,1,30580010,1,3,0101000020F7070000F7323418C1C80A417A369F0AA1652341,5804,0,0,1
101860,3008292,12,0,2,1,3,98,1,38420006,1,3,0101000020F70700009ABD5D3C81600841E383448F80262341,8423,0,0,0
101861,3008332,3,1,2,2,4,2,1,38440004,1,0,0101000020F7070000D6AB8325AB420841701110B1CB232341,8441,0,0,0
101862,3008337,6,0,2,1,4,3,1,38440004,1,3,0101000020F7070000D6D0718F625508411306688039222341,8441,0,0,2
101863,3008348,4,0,2,2,3,98,1,38440005,1,0,0101000020F707000066A37A479259084128F7B55BA81C2341,8441,0,0,0
101864,3008349,5,1,2,1,3,98,1,38440005,1,3,0101000020F7070000BFE6A321375C0841485D26A13F1E2341,8441,0,0,1
101865,3008363,6,0,2,1,4,2,1,38440006,1,0,0101000020F7070000D6ED7FD7C14E08414358CBD5AA172341,8441,0,0,0
101867,3008366,6,0,2,1,3,2,1,38440006,1,3,0101000020F7070000D6ED7FD7C14E08414358CBD5AA172341,8441,0,0,0
101869,3008371,7,0,2,1,3,2,1,38440007,1,3,0101000020F707000092AF6EC7AF570841E46BFD6AC8162341,8441,0,0,0
101870,3008373,6,0,2,2,4,2,1,38440007,1,0,0101000020F70700003BAA7C4A374F0841089A252DD61E2341,8441,0,0,1
101872,3008376,5,0,2,2,4,2,1,38440007,1,0,0101000020F7070000B8F9AC5F3D510841B333700C831C2341,8441,0,0,0
101873,3008379,8,0,2,1,3,2,1,38440007,1,3,0101000020F70700003005070B99500841D3A84914981C2341,8441,0,0,1
101874,3008380,3,0,2,2,3,2,1,38440007,1,0,0101000020F70700005858763ECA500841F1F374A213172341,8441,0,0,2
101877,3008401,7,0,2,1,3,98,1,38440009,1,0,0101000020F70700006C30795A195E0841F278D7DFE4172341,8441,0,0,0
101878,3008406,7,0,2,1,3,98,1,38440009,1,0,0101000020F7070000D498F866925D0841327C9B0608182341,8441,0,0,0
101879,3005266,4,0,2,1,3,2,1,30580010,1,0,0101000020F7070000191311E10FC60A41394BAA0B61652341,5804,0,0,1
101880,3005358,5,0,2,1,4,99,1,30590006,1,0,0101000020F7070000626B7B1180F50A413238A26B22632341,5902,0,0,0
101881,3005263,3,1,2,1,4,2,1,30580009,1,2,0101000020F707000097B5B8B7DEBF0A418F5542972C662341,5804,0,0,2
101882,3005364,10,0,2,2,4,3,1,30590006,1,0,0101000020F7070000D5A3CBE19AF80A4196E6BA1CE9622341,5902,0,0,0
101883,3005389,5,0,2,2,0,2,1,10600005,1,3,0101000020F7070000E90293CA3F220B416D5783274C7B2341,6003,0,0,0
101884,3005436,3,0,2,1,4,3,1,10600008,1,0,0101000020F7070000E11FFCA03E380B41395DF02462802341,6006,0,0,3
101885,3005414,4,0,2,1,3,2,1,10600006,1,0,0101000020F7070000987402CF19440B411A1786F5A97D2341,6007,0,0,1
101886,3005437,7,0,2,1,4,2,1,10600008,1,0,0101000020F70700001EF88491E0370B412BAFF1641C7F2341,6006,0,0,1
101887,3005449,5,1,2,1,3,1,1,10600009,1,0,0101000020F7070000C31C451F333F0B412E539C64BC802341,6008,0,0,1
101888,3004647,2,0,2,1,4,98,1,30520016,1,0,0101000020F7070000AB292098A3C10A41EBA5737EBE562341,5209,0,0,0
101889,3004811,2,0,2,1,3,2,1,30530007,1,3,0101000020F70700005BCE19A88CB20A41C6BA125212512341,5302,0,0,0
101890,3004817,2,1,2,2,3,3,1,30530008,1,3,0101000020F707000068FAE10080B70A41DE027A2F02512341,5302,0,0,2
101891,3004850,1,0,2,2,3,2,1,30530010,3,0,0101000020F70700008F850D2699A90A4131D4BA9E234C2341,5303,0,0,1
101892,3008407,6,1,2,1,3,99,1,38440009,1,3,0101000020F7070000E8456B418C5E0841D2A423301D1B2341,8441,0,0,2
101893,3008409,11,0,2,1,4,98,1,38440009,1,3,0101000020F707000036CAC22B2B5E08418C30ED71B6182341,8441,0,0,2
101894,3008410,7,0,2,1,3,2,1,38440009,1,3,0101000020F707000034378CF4DC5D084192A13B7E9C182341,8441,0,0,0
101895,3008412,6,1,2,2,3,99,1,38440009,1,3,0101000020F7070000DB6203FCAC5E08413FA8B680321B2341,8441,0,0,1
101896,3008414,5,0,2,1,3,99,1,38440009,1,3,0101000020F70700005E57598FEA5D08410BC9691D36182341,8441,0,0,0
101897,3008420,11,1,2,1,4,2,1,28450006,1,0,0101000020F7070000AB17793AD84908417105B6CE980F2341,8452,0,0,1
101898,3008422,5,1,2,1,7,98,1,28450006,1,0,0101000020F70700002A835B056B4E0841F5008C020D112341,8451,0,0,1
101899,3008425,8,0,2,2,4,98,1,28450006,1,3,0101000020F7070000A5C89CC8124F0841929218F742122341,8451,0,0,0
101900,3008427,6,0,2,2,4,98,1,28450006,1,3,0101000020F7070000706B923B65500841DB04AED83D132341,8451,0,0,2
101901,3008431,9,1,2,1,4,98,1,28450007,1,3,0101000020F70700000D08A97133510841D9FC82AB71112341,8451,0,0,2
101902,3008434,8,0,2,1,4,98,1,28450007,1,0,0101000020F7070000454F570523500841B720E7E3AF0F2341,8451,0,0,2
101903,3008440,11,0,2,1,4,3,1,28450007,1,3,0101000020F70700008768017A5253084173A193389F112341,8451,0,0,2
101904,3008442,8,1,2,99,4,99,1,28450007,1,3,0101000020F7070000F452C134A9530841C2A2CE110E112341,8451,0,0,2
101905,3008450,3,0,2,2,3,98,1,28450008,1,0,0101000020F7070000FDAC0071D857084176D5D7CB82102341,8451,0,0,0
101907,3008456,5,1,2,99,3,99,1,28450008,1,0,0101000020F7070000F2D654218D5808411CC0D7C9D10F2341,8451,0,0,2
101909,3008459,7,2,2,4,4,99,1,28450008,1,0,0101000020F707000026AD32687F5A0841C1B97053F80E2341,8451,0,0,2
101910,3008461,5,1,2,1,4,99,1,28450009,1,3,0101000020F7070000D5A8E0DB4162084161AB683A600F2341,8451,0,0,1
101912,3008470,8,1,2,1,4,99,1,28450009,1,0,0101000020F707000044C46EDCAC350841B7BBB4F25B0F2341,8452,0,0,2
101913,3008476,4,0,2,1,3,2,1,28450010,1,0,0101000020F7070000B27CEE51A0480841AEF73555460F2341,8452,0,0,2
101914,3008481,6,0,2,1,4,2,1,28450010,1,0,0101000020F707000013666C5BE7480841D0204FB012102341,8452,0,0,1
101915,3005494,7,1,2,1,5,4,1,30610001,1,0,0101000020F70700008AFDDE76A64A0B416D6B2AD9D97E2341,6102,0,0,2
101916,3005496,3,1,2,1,4,3,1,30610001,1,0,0101000020F707000081FC83E1CC460B413FF0C30F487D2341,6102,0,0,0
101917,3005500,6,0,2,1,4,3,1,30610001,1,0,0101000020F7070000E95F5F71EC4D0B412E9720F6F37C2341,6101,0,0,2
101918,3005507,5,1,2,1,4,4,1,30610002,1,0,0101000020F70700009E91914E0C510B412FC55B18B97E2341,6101,0,0,1
101919,3005424,2,1,2,1,4,99,1,10600007,1,0,0101000020F7070000AA299C1A53320B417C4638B9787F2341,6006,0,0,1
101920,3005511,5,1,2,1,4,4,1,30610002,1,0,0101000020F7070000DB7805C77C500B4172C4A7B1577F2341,6101,0,0,2
101922,3004814,1,0,2,2,4,2,1,30530007,3,0,0101000020F70700000C57B02DE9B30A41CBA46C44F3502341,5302,0,0,1
101923,3004814,1,0,2,2,4,2,1,30530007,3,0,0101000020F70700000C57B02DE9B30A41CBA46C44F3502341,5302,0,0,1
101925,3004824,2,0,2,1,4,3,1,30530008,1,0,0101000020F7070000D8B5783336B80A4164CB0B628B4F2341,5302,0,0,0
101926,3004829,2,0,2,2,3,2,1,30530008,1,0,0101000020F70700003D1AB99F8DA40A41834A0D8A334B2341,5303,0,0,0
101927,3004844,1,0,2,2,3,1,1,30530009,3,0,0101000020F70700007CA80A8208A90A41CE8206F64E4D2341,5303,0,0,1
101928,3008483,7,0,2,1,5,3,1,28450010,1,3,0101000020F7070000D652421EC1490841FA31808C26102341,8452,0,0,2
101929,3008486,6,0,2,2,5,98,1,28450010,1,0,0101000020F7070000ABF11D0A2F4B08411847EF1B89102341,8452,0,0,1
101931,3008489,6,0,2,1,6,98,1,28450010,1,3,0101000020F7070000B1E248B8044C0841616D928707112341,8452,0,0,2
101932,3008493,10,0,2,2,4,99,1,28450011,1,3,0101000020F70700002C67847D6658084104D3B05DCC0C2341,8453,0,0,2
101933,3008494,8,0,2,1,4,99,1,28450011,1,0,0101000020F707000010A6664A03590841065860F70B0D2341,8453,0,0,1
101934,3008501,10,1,2,99,5,99,1,28450011,1,3,0101000020F70700003EAE9440685A084192958E2F770C2341,8453,0,0,0
101935,3008517,8,1,2,1,4,99,1,28450012,1,0,0101000020F7070000CAC6E67563640841DF1ADA90930C2341,8453,0,0,2
101936,3008528,7,0,2,1,5,2,1,28450013,1,0,0101000020F7070000BD94D350646A08419FE3D9C4DF0D2341,8453,0,0,0
101937,3008533,5,0,2,1,3,99,1,28450013,1,0,0101000020F7070000EBD01AAAC6680841F0C370D8100C2341,8453,0,0,1
101938,3008539,5,1,2,2,7,99,1,28450014,1,0,0101000020F7070000D97B281C7D6C0841C8C721A6C70D2341,8453,0,0,1
101939,3008545,5,0,2,2,3,98,1,28450014,1,0,0101000020F70700001377BA44846D0841399115D30D0B2341,8453,0,0,1
101940,3008583,3,1,2,1,4,2,1,28500004,1,1,0101000020F707000098C40D6B8F1C08419B8F4375F25A2341,8503,0,0,1
101941,3005456,3,1,2,1,3,98,1,10600009,1,0,0101000020F707000094E62E32A5400B4175DBDB0FC77D2341,6007,0,0,2
101942,3005481,3,0,2,1,3,4,1,10600011,1,0,0101000020F70700007792B548F7440B41DE83648D037C2341,6008,0,0,1
101943,3004999,2,1,2,1,4,3,1,30550008,1,0,0101000020F707000077DFF2153C6F0A41FF4D776DD7492341,5504,0,0,0
101944,3006755,5,1,2,2,3,2,1,37400006,1,0,0101000020F7070000BDB2A29FEADE0941367EE02C6E032341,7402,0,0,0
101945,3006770,6,0,2,1,4,2,1,37400007,1,0,0101000020F707000034069D96BDDC0941DC4C55F2BE022341,7402,0,0,1
101946,3006774,2,0,2,1,3,1,1,37400007,1,0,0101000020F7070000613808716DCA0941572FBA5542FF2241,7403,0,0,0
101947,3006779,9,1,2,1,4,2,1,37400007,1,0,0101000020F70700001234EAC911CD09414982ECD5F4FF2241,7403,0,0,1
101950,3006787,2,0,2,1,2,1,1,37400008,1,0,0101000020F70700009C7328FF77D309410D0FA45351FF2241,7403,0,0,0
101951,3006788,5,0,2,1,3,2,1,37400008,1,0,0101000020F707000016E82B7DBAD30941C05422EAE9FE2241,7403,0,0,2
101952,3008678,3,0,2,2,3,3,1,18510004,1,0,0101000020F70700000641676289CE0841469734CFFC862341,8511,0,0,2
101953,3006789,7,0,2,1,3,1,1,37400008,1,0,0101000020F70700002C08FC4302D609411469C84C90012341,7403,0,0,0
101954,3006793,7,0,2,1,3,2,1,37400008,1,0,0101000020F7070000D4E3DC5811D509417D385F2562012341,7403,0,0,2
101955,3006801,8,0,2,1,4,1,1,37400009,1,3,0101000020F707000003419721F0E00941CA4198D6DA032341,7403,0,0,0
101956,3006803,2,0,2,1,3,1,1,37400009,1,0,0101000020F7070000C01A46366EA7094139BD0E21CAFB2241,7404,0,0,1
101957,3006811,8,0,2,1,4,2,1,37400010,1,3,0101000020F7070000A4D1C6BED5BB0941C599DB7D11FE2241,7405,0,0,1
101958,3006821,6,0,2,1,6,2,1,37400010,1,0,0101000020F70700005C8E2172B6AF09419D61DCAC76FB2241,7406,0,0,1
101959,3006825,10,1,2,1,4,2,1,37400010,1,3,0101000020F70700004E0A0F9D8EA909410DA8594017FB2241,7406,0,0,2
101960,3006828,6,1,2,1,4,1,1,37400011,1,0,0101000020F70700004E64DB0E7EAE0941459FC31C2DFC2241,7406,0,0,2
101961,3006833,4,0,2,1,6,2,1,37400011,1,0,0101000020F7070000BA75A35802AE09413A12D6C80AFC2241,7406,0,0,2
101962,3006840,7,0,2,1,4,2,1,37400011,1,0,0101000020F7070000FEC259360ECA09414085C826C4FF2241,7402,0,0,1
101963,3006847,6,0,2,1,4,2,1,37400012,1,0,0101000020F7070000143988DF8AC00941B06659AC53FD2241,7404,0,0,1
101964,3005854,5,2,2,1,5,4,1,10630017,1,0,0101000020F707000059159A68DB200B4119701D165A6B2341,6306,0,0,2
101965,3006854,7,0,2,1,4,2,1,37400012,1,0,0101000020F70700009EA7531B88C40941FE5DB226B1FD2241,7404,0,0,2
101966,3006857,2,1,2,1,5,3,1,37400013,1,0,0101000020F70700008C48CCBF95CB09418D31A2E654FE2241,7404,0,0,1
101967,3006858,4,0,2,1,5,3,1,37400013,1,3,0101000020F70700001F1D013407CD0941322AD9366FFE2241,7404,0,0,2
101968,3006859,5,0,2,1,3,2,1,37400013,1,0,0101000020F7070000AA9BE5CDB6CD0941C773CC5F76FE2241,7404,0,0,1
101969,3006876,5,1,2,1,4,3,1,37400014,1,3,0101000020F70700005E329DF344BF0941EF1444EFFAFE2241,7405,0,0,2
101970,3006886,5,0,2,1,5,2,1,37410004,1,0,0101000020F707000051869607089F0941BF9E7F3A84022341,7415,0,0,1
101971,3006886,1,1,2,2,1,2,1,37410004,1,0,0101000020F707000051869607089F0941BF9E7F3A84022341,7415,0,0,1
101972,3006888,4,0,2,1,3,3,1,37410004,1,0,0101000020F7070000D93EEF8D0A9F0941F013733C84022341,7415,0,0,1
101973,3006891,4,0,2,1,3,2,1,37410004,1,0,0101000020F7070000C87D3C4703A20941CA3A720106032341,7415,0,0,1
101974,3006901,3,0,2,1,3,2,1,37410005,1,3,0101000020F7070000041DE47377A509415FF13FA92B012341,7417,0,0,2
101975,3006907,7,0,2,1,4,2,1,37410005,1,0,0101000020F70700004306E1213DA609415B263CCE1D022341,7417,0,0,2
101976,3006914,6,0,2,1,3,1,1,37410005,1,0,0101000020F70700006498299F84C609414E61477C6B072341,7412,0,0,1
101977,3006927,2,0,2,1,3,1,1,37410006,1,0,0101000020F707000047FB330A8ECB0941A9FC51C4F5082341,7412,0,0,1
101978,3006930,5,1,2,1,4,2,1,37410006,1,3,0101000020F70700008C240A9A09CC0941BC1B326168092341,7412,0,0,1
101979,3006933,7,0,2,1,3,3,1,37410007,1,0,0101000020F70700009E2B848D07D009418EC8FF11D1042341,7412,0,0,1
101980,3006939,5,0,2,1,4,2,1,37410007,1,0,0101000020F707000095A64FF950D009411B8B2664B0042341,7412,0,0,1
101981,3006943,9,0,2,1,4,2,1,37410007,1,0,0101000020F70700005367A1303CAD09412DF586EB51042341,7413,0,0,0
101982,3006947,8,0,2,2,5,2,1,37410008,1,3,0101000020F70700001D9DA64E94B9094186827AAEF8062341,7413,0,0,1
101983,3005520,1,0,2,2,4,3,1,30610002,1,0,0101000020F7070000708D1CC4C74C0B4119891876DD7C2341,6101,0,0,0
101984,3009377,11,0,2,1,5,2,1,38660010,1,0,0101000020F7070000D347AEA1D6F408417AA0B0D98EC82341,8661,0,0,2
101985,3009378,7,0,2,1,4,2,1,38660010,1,0,0101000020F70700008EE8AF8420FD0841A18DD45C0FC92341,8661,0,0,1
101986,3009379,5,0,2,1,3,2,1,38660010,1,0,0101000020F7070000C526BFA819F6084130CE82CDA4C52341,8661,0,0,1
101987,3009382,10,0,2,1,4,2,1,38660010,1,0,0101000020F70700005228EF1AF2F80841E59A8B4A78C82341,8661,0,0,1
101988,3009384,4,0,2,2,3,2,1,38660010,1,0,0101000020F7070000FEBC9E0AC6F90841EB86E8F489C82341,8661,0,0,1
101989,3009385,9,0,2,1,5,2,1,38660010,1,0,0101000020F707000025468FD2DDF90841AAC6AF3971C82341,8661,0,0,0
101990,3009390,5,0,2,1,3,2,1,38660010,1,0,0101000020F7070000495AD6017EFE08410F91F77843C92341,8661,0,0,1
101991,3009396,4,0,2,1,2,2,1,38660011,1,0,0101000020F707000084844E49BEE0084118D148B093CC2341,8661,0,0,1
101992,3009399,5,0,2,1,3,2,1,38660011,1,0,0101000020F7070000787FFC6145050941A1EB628C89C32341,8661,0,0,1
101993,3009402,8,1,2,1,4,3,1,38660011,1,0,0101000020F7070000B7EE0CF34DE1084154D89A9C7ECD2341,8661,0,0,1
101994,3009406,5,1,2,1,3,2,1,38660012,1,0,0101000020F7070000173457B2DDE1084100A92F66A2C82341,8661,0,0,0
101995,3009407,10,0,2,2,4,2,1,38660012,1,0,0101000020F70700004E0701BDB8E308418ED905567FCC2341,8661,0,0,0
101996,3009408,3,0,2,2,3,2,1,38660012,1,3,0101000020F70700002CBBF45AD4E1084112A00B095CCC2341,8661,0,0,0
101997,3009409,12,0,2,1,4,2,1,38660012,1,0,0101000020F70700006BADF67FDCE1084127D84965BBCC2341,8661,0,0,0
101998,3009412,4,0,2,1,3,2,1,38660012,1,0,0101000020F707000088995FDF2BEB0841762572D301C82341,8661,0,0,1
101999,3009416,5,0,2,1,3,2,1,38660012,1,3,0101000020F70700006293DF368CE408414D1CCD9060C72341,8661,0,0,1
102000,3009420,5,1,2,1,5,2,1,38660012,1,3,0101000020F707000026AF7F7C8FE50841AC7F5D94AECE2341,8661,0,0,0
102001,3009425,11,1,2,1,5,2,1,38660013,1,3,0101000020F7070000D13CB1AEFBE508417F46F28EFDC92341,8661,0,0,1
102002,3009426,9,0,2,1,3,2,1,38660013,1,3,0101000020F7070000B4FE58BA2EE708416E2EFC37CCC62341,8661,0,0,1
102003,3009430,6,0,2,1,3,2,1,38660013,1,0,0101000020F70700004835D7A4F7E40841905380215BC82341,8661,0,0,1
102004,3009432,4,0,2,1,3,2,1,38660013,1,3,0101000020F70700002DF127C55CE60841B12365415CC92341,8661,0,0,1
102005,3009433,6,0,2,1,4,2,1,38660013,1,0,0101000020F7070000108B7128BEE508419164C3EA6FCE2341,8661,0,0,0
102006,3009435,7,0,2,1,3,1,1,38660013,1,0,0101000020F70700000AFC649429E808416CEDDDDE57C62341,8661,0,0,0
102007,3009438,6,0,2,1,3,2,1,38660014,1,3,0101000020F70700001E75D034FAE60841E1D2433063CC2341,8661,0,0,2
102009,3009439,5,0,2,1,3,2,1,38660014,1,3,0101000020F7070000FF408ECE09E708413212C8BE8AC82341,8661,0,0,1
102010,3009442,9,0,2,2,4,2,1,38660014,1,0,0101000020F70700006833C453A3E708412BEF368BC3C62341,8661,0,0,0
