TAZ_NUM,DESCRIPT,P4_ESCO,P5_SHOP,P6_MAIN,P7_EATI,P8_VISI,P9_DISC,P10_ATWO,P11_ALLNM,P12_WHOM1,P13_WHOM2,P14_WHOM3,P15_WHOM4,P16_WHOM5,P17_WHOM6,P18_WHOM7,P19_WHOM8,P20_SHOM1,P21_SHOM2,P22_SHOM3,P23_WHOM,P24_WHOM,P25_WHOM,P26_WHOM,P27_WHOM,P28_WHOM,P29_WHOM,P30_WHOM,P31_WHOM,P32_WHOM,P33_WHOM,P34_WHOM,P35_WHOM,P36_WHOM,P37_WHOM,P38_WHOM,P39_WHOM,P40_WHOM,P41_WHOM,P42_WHOM,P43_WHOM,P44_WHOM,P45_WHOM,P46_WHOM,P47_WHOM,P48_WHOM,P49_WHOM,P50_WHOM,P51_WHOM,P52_WHOM,P53_WHOM,P54_WHOM,P55_SCHU1,P56_SCHU2,P57_SCHU3,P58_SCHS1,P59_SCHS2,P60_SCHS3,P61_SCHA1,P62_SCHA2,P63_SCHA3,P64_SCHT1,P65_SCHT2,P66_SCHT3,P67_UNIV,ACCESS1,ACCESS2,ACCESS3,ACCESS4,ACCESS5,ACCESS6,ACCESS7,ACCESS8,ACCESS9,ACCESS10,ACCESS11,ACCESS12,ACCESS13,ACCESS14,ACCESS15,ACCESS16,ACCESS17,ACCESS18,ACCESS19,ACCESS20,ACCESS21,ACCESS22,ACCESS23,ACCESS24,ACCESS25,ACCESS26,ACCESS27,ACCESS28,ACCESS29,ACCESS30,ACCESS31,ACCESS32,ACCESS33,ACCESS34,ACCESS35,ACCESS36,ACCESS37,ACCESS38,ACCESS39,ACCESS40,ACCESS41,ACCESS42,ACCESS43,ACCESS44,ACCESS45,ACCESS46,ACCESS47,ACCESS48,ACCESS49,ACCESS50,ACCESS51,ACCESS52,ACCESS53,ACCESS54,ACCESS55,ACCESS56,ACCESS57,ACCESS58,ACCESS59,ACCESS60,ACCESS61,ACCESS62,ACCESS63,ACCESS64,ACCESS65,ACCESS66,ACCESS67,ACCESS68,ACCESS69,ACCESS70,ACCESS71,ACCESS72,ACCESS73,ACCESS74,ACCESS75,ACCESS76,ACCESS77,ACCESS78,ACCESS79,ACCESS80,ACCESS81,ACCESS82,ACCESS83,ACCESS84,ACCESS85,ACCESS86,ACCESS87,ACCESS88,ACCESS89,ACCESS90,ACCESS91,ACCESS92,ACCESS93,ACCESS94,ACCESS95,ACCESS96,ACCESS97,ACCESS98,ACCESS99,ACCESS100,ACCESS101,ACCESS102,ACCESS103,ACCESS104,ACCESS105,ACCESS106,ACCESS107,ACCESS108,ACCESS109,ACCESS110,ACCESS111,ACCESS112,ACCESS113,ACCESS114,ACCESS115,ACCESS116,ACCESS117,ACCESS118,ACCESS119,ACCESS120,ACCESS121,ACCESS122,ACCESS123,ACCESS124,ACCESS125,ACCESS126,ACCESS127,ACCESS128,ACCESS129,ACCESS130,ACCESS131,ACCESS132,ACCESS133,ACCESS134,ACCESS135,ACCESS136,ACCESS137,ACCESS138,ACCESS139,ACCESS140,ACCESS141,ACCESS142,ACCESS143,ACCESS144,ACCESS145,ACCESS146,ACCESS147,X.,X,X.1,X.2,X.3,X.4,X.5,X.6
12,NA,47,59.647686,38.207907,22.459134,12.650944,59.928619,21.429027,245.105097,19.531622,10.11504,58.467172,17.378024,5.072667,0.174517,0.870072,15.196482,0,0,0,14.388321,11.785741,54.667808,18.168297,3.246562,0,0,8.676692,0.18326,0.114733,0.739706,0.627691,0.358937,0,1.456821,1.891354,0.505114,0.478524,0.577685,0.332729,0,0,0.003407,0.481709,3.388654,2.362234,8.451315,1.846886,0.204102,0,0.107221,0.974816,0,0,0,0,0,0,0,0,0,0,0,0,0,2339.09964,2058.609824,8058.522489,3151.269906,1235.791575,55.277081,540.192426,2622.527161,20449.750683,58321.082988,30564.43745,23274.612919,61765.156056,25635.228542,84656.316265,103451.15323,252158.869932,86315.955276,93722.525521,88560.237513,19623.905782,21388.232576,20158.579958,14169.220618,15613.687331,14614.319423,8096.036884,8795.879668,8308.237378,3823.701342,4157.434801,3925.226491,19450.131575,21042.891739,19931.239426,40856.976961,86371.168272,57770.914644,19232.639689,23714.689702,58441.960654,13824.289491,17403.214603,44089.434972,7938.75845,9712.924844,23721.348468,3747.490509,4590.055143,11164.510117,19097.128907,23156.447503,55777.963386,5436.47731,16244.290421,523.622458,427.243279,1918.823056,581.624351,283.530568,2.674253,92.078786,575.626212,1694.421939,1461.007004,5718.701867,2353.020174,886.903043,35.94504,391.171415,1905.197226,1044.200034,3892.170048,3846.78897,57414.998183,7461.201935,17548.704882000002,16315.305895,20589.215629,262.98393600000003,53.888274,180.113762,16.294988,820.70452,198.220708,304.09151,81.596163,102.691079,118.453838,4.339499,0,20.317107,332.256297,167.494323,585.222898,595.120056,13.04434,356.969958,432.119071,8.907624,204.569141,2081.504791,11.129736,549.325732,702.241535,6.911612,166.366685,181.207837,0.457399,41.545661,0.607283,0,0,13.217965,0.867535,14.499667,382.205998,9.798924,82.733386,1737.966759,13.04434,126.9412,1228.724953,8.907624,84.409914,4531.888913,11.129736,312.903205,1850.523927,6.911612,68.520976,582.744579,0.457399,12.058481,14.345291,0,0,147.534261,0.867535,3.851966,838.48903,9.798924,39.672121,5387.896849,14500.847774,5436.154929,2416.516035,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,1547,138.120717,122.685213,66.675697,24.284684,156.389522,57.683454,703.228749,51.474124,33.196517,175.895277,51.571204,13.389807,0.407108,4.639673,39.904678,254,110.25,36.75,41.611678,28.913414,145.907343,45.753225,12.119894,0,0,25.425409,0.977236,0.191177,3.944494,1.79071,1.914039,0,5.320973,10.085669,1.710244,1.410654,1.733286,0.921553,0,0,0.018166,1.253085,8.607161,5.545186,21.785621,4.617242,1.088379,0,0.273607,2.779798,177,110.25,36.75,0,0,0,77,0,0,254,110.25,36.75,45,1587.024231,1444.733661,5644.922013,2101.510532,812.073143,42.995424,369.407589,1735.866957,14366.176941,35083.811234,21401.864374,20521.853028,45668.653415,17323.977706,60799.07863,79935.309665,216474.782146,62669.132924,70358.632824,65064.237678,13700.359062,15539.481229,14275.642006,10342.992189,11802.607093,10802.686789,5910.858682,6634.840907,6136.367564,2511.72338,2874.62194,2625.721667,13910.438836,15590.06554,14432.920539,30596.893454,71429.017387,45831.813948,13250.671282,17827.309818,49650.119614,9967.879529,13540.098533,38049.52724,5734.566837,7535.382114,20390.678413,2421.36502,3316.216971,9418.812629,13504.983126,17694.688475,47737.125118,3846.936739,13985.115712,373.75815,310.524103,1420.757723,423.334419,191.656271,1.80554,74.14193,398.072825,1062.110516,947.158916,3716.355583,1416.624519,537.856456,25.741932,233.542523,1159.225512,652.86872,1651.372129,1842.332703,16647.127737,3970.473622,10117.096178,9120.780325,11831.770692,275.079214,37.324414,184.52955,9.50872,835.356748,142.029925,304.641029,49.468008,103.783398,78.874998,3.756335,0,17.950221,219.755377,171.219854,400.770466,310.447955,14.199865,229.797315,221.958211,9.643882,128.304334,1072.133019,12.084252,366.192748,358.640687,6.739719,106.521101,94.799045,0.405807,32.083215,0.283092,0,0,6.161663,0.811055,9.636046,196.910353,10.972327,54.745312,1170.534069,14.199865,65.348823,783.845716,9.643882,43.054209,3015.635313,12.084252,160.346003,1147.0692,6.739719,35.11684,384.904797,0.405807,6.619047,9.471285,0,0,74.521331,0.811055,2.014565,546.972733,10.972327,20.429938,4719.981195,10543.03645,3234.339884,1646.083096,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,29,546.225321,569.628183,668.154624,84.915843,1656.54031,386.916332,6948.32371,230.11714,183.334134,944.421871,234.759474,143.586836,0,76.490123,270.363822,0,0,0,322.663577,169.398961,779.533957,210.665713,98.399825,0,0,105.458817,10.331736,0.775828,61.065965,2.207839,7.281931,0,73.897343,137.831294,3.597492,1.990845,2.608386,4.260364,0,0,0.069111,4.919025,53.865283,20.981285,80.461906,22.117778,17.943122,0,2.826619,14.822719,0,0,0,0,0,0,0,0,0,0,0,0,0,1934.197469,1736.902926,6839.23724,2565.346097,1035.89174,45.47605,454.955117,2172.107585,14930.292101,38690.18495,24977.960753,22250.549953,51514.104246,24862.292966,74054.676668,93749.249671,238921.651444,75900.430724,83767.564096,78328.930343,16768.05911,18614.692521,17337.202766,12276.442509,13784.085559,12747.611691,7146.650912,7889.072063,7375.927552,3108.198222,3467.909981,3219.778505,16932.951965,18641.9796,17459.673282,32337.777449,76335.39633,48722.5057,16339.909858,20977.258969,54795.065985,11901.917988,15607.036114,41677.803132,6972.02944,8829.246404,22504.20345,3022.398484,3916.93887,10339.350569,16535.379204,20824.641843,52697.059312,4593.692996,15306.771152,462.320801,395.292241,1769.619546,517.678927,273.904691,1.700595,98.633203,533.172605,1305.845516,1135.064724,4500.230969,1773.472319,679.559986,25.604454,290.118371,1454.565058,490.351541,1716.888996,1962.492,27087.125417,5421.41741,12583.386842,12283.660668,14908.96297,222.723533,49.637041,150.502886,13.148762,675.283209,188.975412,250.519433,65.651429,86.232433,104.832568,3.60526,0,16.629762,296.776831,138.838994,536.07947,415.444345,11.268341,311.150039,299.326466,7.581554,173.448581,1430.699218,9.49991,485.279009,481.404919,5.624654,143.621748,125.516138,0.373222,42.757225,0.404078,0,0,8.795039,0.720903,13.110896,260.726323,8.716948,73.029744,1578.96687,11.268341,87.967406,1063.023664,7.581554,57.896129,4032.72528,9.49991,213.306686,1555.115452,5.624654,47.099678,518.403123,0.373222,8.742919,11.786299,0,0,105.177401,0.720903,2.743668,732.366353,8.716948,27.139651,5119.305717,12197.014934,4773.43292,2354.222157,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,653,416.868618,216.397643,182.933534,82.588169,469.232874,97.729134,1968.01623,42.818159,34.230334,147.463787,40.17322,39.938003,0,10.232792,65.749643,0,0,0,78.961246,49.69838,155.249722,51.853845,16.612941,0,0,18.710333,1.954281,0.742096,8.561719,1.023925,3.377127,0,13.600012,21.254638,1.668402,0.923291,1.209686,0.569948,0,0,0.032052,3.476987,14.248624,7.031259,14.948588,5.723264,2.400418,0,0.830583,1.982972,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.11457,1852.242937,7252.255929,2724.184687,1093.64161,47.457863,462.303448,2298.021846,14193.580833,35158.933317,26685.566674,22754.287277,60058.248606,19339.633727,77211.37475,97044.064441,245049.356656,79017.488475,86896.352864,81427.889398,18044.452436,19878.812624,18605.295342,13046.875071,14546.658612,13514.288195,7431.747497,8175.606907,7659.482136,3355.160972,3708.501288,3463.602263,17566.499519,19278.402602,18088.551982,30839.755252,74888.571625,47267.890755,17629.171255,22255.799269,56505.346435,12677.35717,16370.0219,42669.267584,7260.674392,9131.560653,23076.94495,3273.039646,4157.413732,10623.354425,17178.687815,21502.292732,54017.303136,4799.980407,15621.731516,329.218902,297.975207,1261.788984,380.685789,209.206389,1.24969,65.347249,396.442169,1568.19662,1351.750269,5457.29576,2078.91574,805.079555,27.628231,332.286808,1725.709222,310.032907,1079.627658,1214.977878,13373.695708,6356.202568,15311.45862,15282.705437,17181.3399,216.49782,53.583107,145.229549,14.759001,657.281608,192.852629,242.071045,73.867489,84.460285,120.623314,3.785511,0,15.784981,308.819113,136.231977,559.715875,480.687038,11.291199,328.606747,343.798708,7.612248,186.64799,1609.545372,9.542878,516.770644,543.628635,5.424576,152.664086,143.498071,0.346318,41.439378,0.481356,0,0,10.47707,0.681343,13.754184,290.301264,8.621165,75.856243,1667.257447,11.291199,100.935968,1128.691885,7.612248,65.428203,4240.148086,9.542878,236.420453,1648.839734,5.424576,53.265945,543.910257,0.346318,10.44998,12.627939,0,0,109.992316,0.681343,3.291138,785.138319,8.621165,30.238274,5237.381385,13886.521627,4249.257383,1824.593661,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,3083,71.209214,56.523355,21.826844,18.293239,50.50069,23.904066,234.875238,24.12462,14.199061,76.536769,23.616164,4.261886,0.241285,0.53468,16.512052,225,833.25,576.75,15.929315,12.862259,65.091716,21.569171,4.27438,0,0,11.936085,0.270165,0.105752,0.562615,0.98488,0.882302,0,1.100333,1.937661,0.889078,0.767141,0.936978,0.422806,0,0,0.008374,0.632756,3.705888,2.777599,10.679487,2.1606,0.125426,0,0.090873,1.218264,75,833.25,576.75,150,0,0,0,0,0,225,833.25,576.75,1903,2207.455049,1997.659893,7523.034147,3074.416544,1254.114946,53.728925,523.842129,2589.542128,21477.110897,59153.021601,29197.476073,24079.917392,76359.355351,12015.175869,85000.399444,105399.819495,259628.221442,86882.799757,95049.726239,89389.452993,21196.224372,23036.537064,21760.900276,14573.607618,16152.113059,15068.032839,8117.765482,8891.409814,8355.477365,4127.683476,4478.992839,4235.173209,19542.384943,21304.839151,20080.581311,43567.611317,89220.280101,60517.346406,20772.85641,25385.58812,60796.708281,14181.870785,18033.290022,45713.372189,7938.808619,9868.771211,24398.918999,4046.005479,4925.105404,11760.800897,19142.82895,23567.377919,57538.84337,5299.27368,16836.011769,341.56456,263.633722,1195.650478,402.081676,141.166208,2.864406,49.439835,330.428679,1736.644138,1563.992898,5861.623638,2457.835494,1062.291694,34.494143,420.979076,2132.159709,1256.657388,4170.077827,3963.594327,65942.359258,6725.332252,15330.84477,14276.458093,19107.064101,231.76739,52.743163,161.000071,17.955436,722.355576,177.634227,272.779231,83.612163,92.330416,126.891265,4.6561,0,20.218878,319.677486,147.157869,554.083024,501.282799,11.197886,377.973105,370.702748,7.594974,220.506367,1800.460036,9.484491,557.833946,606.891736,6.24171,175.678439,151.028448,0.447811,37.0786,0.506597,0,0,11.026505,0.827209,15.466647,326.960702,8.550812,82.472692,1829.999799,11.197886,108.860817,1314.321084,7.594974,73.071463,4630.559422,9.484491,272.802393,1966.913962,6.24171,59.205533,608.634646,0.447811,9.943633,15.205324,0,0,166.168479,0.827209,3.226791,880.635774,8.550812,34.413501,5583.202072,18897.011789,2781.612618,1132.068829,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,5666,52.033195,87.147429,26.430358,19.511332,60.491376,46.793712,277.056712,57.802708,34.896833,184.828118,66.499363,8.889889,0.719834,5.517033,39.446762,175,937.75,834.25,31.537793,27.985372,161.025272,57.909175,12.921623,0.128627,2.799667,31.840074,0.417601,0.065357,1.685593,2.184374,0.817923,0,2.725546,5.400342,1.667958,1.523719,1.827963,1.449604,0.073287,0,0.120448,0.484376,8.388458,6.307481,26.60785,5.159955,0.465095,0,0.105339,3.522462,175,187.75,234.25,0,750,600,0,0,0,175,937.75,834.25,7227,2207.455049,1997.659893,7523.034147,3074.416544,1254.114946,53.728925,523.842129,2589.542128,21477.110897,59153.021601,29197.476073,24079.917392,76359.355351,12015.175869,85000.399444,105399.819495,259628.221442,86882.799757,95049.726239,89389.452993,21196.224372,23036.537064,21760.900276,14573.607618,16152.113059,15068.032839,8117.765482,8891.409814,8355.477365,4127.683476,4478.992839,4235.173209,19542.384943,21304.839151,20080.581311,43567.611317,89220.280101,60517.346406,20772.85641,25385.58812,60796.708281,14181.870785,18033.290022,45713.372189,7938.808619,9868.771211,24398.918999,4046.005479,4925.105404,11760.800897,19142.82895,23567.377919,57538.84337,5299.27368,16836.011769,341.56456,263.633722,1195.650478,402.081676,141.166208,2.864406,49.439835,330.428679,1736.644138,1563.992898,5861.623638,2457.835494,1062.291694,34.494143,420.979076,2132.159709,1256.657388,4170.077827,3963.594327,65942.359258,6725.332252,15330.84477,14276.458093,19107.064101,231.76739,52.743163,161.000071,17.955436,722.355576,177.634227,272.779231,83.612163,92.330416,126.891265,4.6561,0,20.218878,319.677486,147.157869,554.083024,501.282799,11.197886,377.973105,370.702748,7.594974,220.506367,1800.460036,9.484491,557.833946,606.891736,6.24171,175.678439,151.028448,0.447811,37.0786,0.506597,0,0,11.026505,0.827209,15.466647,326.960702,8.550812,82.472692,1829.999799,11.197886,108.860817,1314.321084,7.594974,73.071463,4630.559422,9.484491,272.802393,1966.913962,6.24171,59.205533,608.634646,0.447811,9.943633,15.205324,0,0,166.168479,0.827209,3.226791,880.635774,8.550812,34.413501,5583.202072,18897.011789,2781.612618,1132.068829,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,3996,93.444945,89.382961,31.737619,19.14472,62.602482,31.17524,331.135904,30.657784,21.625407,107.637578,33.228872,5.333491,0.289985,1.445845,20.833914,662,1969.5,766.5,22.149619,15.54632,83.228282,26.654425,7.10706,0,0,16.702424,0.588552,0.095322,1.423993,1.404697,1.789395,0,1.866152,4.54078,1.42868,1.121286,1.387227,0.552882,0,0,0.016983,0.910615,4.579068,3.294345,13.418243,2.656062,0.339168,0,0.110601,1.619812,62,199.5,66.5,600,1770,700,0,0,0,662,1969.5,766.5,858,2257.566461,2011.110892,7731.414869,3133.44745,1205.56296,55.111438,537.459461,2559.015323,22420.093989,65734.394578,30258.269128,23502.668242,63566.521778,17387.99933,78779.716666,99241.042196,251710.731735,80641.722043,88825.416986,83151.528102,18796.622744,20716.140754,19386.746225,13622.156503,15187.077596,14111.092975,7556.808629,8329.980292,7794.119619,3692.80571,4056.014484,3804.187031,18127.111693,19895.835778,18667.111661,43745.315498,89157.159655,60634.460049,18360.6974,23161.810843,58617.12806,13240.715473,17059.796162,44239.571954,7380.336453,9311.336797,23665.021679,3609.196015,4516.443863,11314.980434,17730.449757,22175.134273,55759.119105,5105.877338,16336.408531,409.449103,325.782267,1476.276303,460.39023099999997,191.860814,2.630337,61.360696,417.394635,1706.056491,1499.100542,5752.257175,2434.023288,942.034677,36.069190999999996,417.647522,1982.922797,1326.089418,4929.452619,4282.692056,61705.155865,7349.039612,16914.812114,15091.724007,19268.295205,246.63467,50.971114,171.291064,15.856705,780.643967,181.259881,290.132664,82.15466,96.937351,116.209744,4.675197,0,20.083974,314.186553,157.267672,554.156865,561.869323,11.784481,352.627094,411.262879,8.123495,205.056096,2019.712708,10.12756,539.616549,674.662876,6.615347,165.544362,170.572648,0.443728,37.061662,0.508333,0,0,11.064304,0.826042,13.839753,367.911067,8.852607,82.345911,1687.422518,11.784481,121.082281,1217.036967,8.123495,81.077802,4434.308821,10.12756,306.313835,1884.271808,6.615347,65.969973,590.350013,0.443728,11.569704,15.332564,0,0,168.693304,0.826042,3.570234,853.083312,8.852607,38.755114,5453.330763,15041.977842,3890.844559,1639.624461,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,1301,35.892794,37.469348,17.070581,8.414607,40.332607,19.692927,180.376151,20.799495,11.947329,67.87377,20.121347,3.450852,0.193859,1.159859,13.929579,253,111,37,13.22464,10.198215,56.435224,17.805949,3.943192,0,0,10.022435,0.244296,0.050981,0.986073,0.721443,0.478485,0,1.348732,2.521288,0.600502,0.553367,0.670283,0.380376,0,0,0.004541,0.32323,3.035061,2.158026,9.077231,1.76783,0.272081,0,0.070659,1.120325,245,111,37,0,0,0,8,0,0,253,111,37,83,1587.024231,1444.733661,5644.922013,2101.510532,812.073143,42.995424,369.407589,1735.866957,14366.176941,35083.811234,21401.864374,20521.853028,45668.653415,17323.977706,60799.07863,79935.309665,216474.782146,62669.132924,70358.632824,65064.237678,13700.359062,15539.481229,14275.642006,10342.992189,11802.607093,10802.686789,5910.858682,6634.840907,6136.367564,2511.72338,2874.62194,2625.721667,13910.438836,15590.06554,14432.920539,30596.893454,71429.017387,45831.813948,13250.671282,17827.309818,49650.119614,9967.879529,13540.098533,38049.52724,5734.566837,7535.382114,20390.678413,2421.36502,3316.216971,9418.812629,13504.983126,17694.688475,47737.125118,3846.936739,13985.115712,373.75815,310.524103,1420.757723,423.334419,191.656271,1.80554,74.14193,398.072825,1062.110516,947.158916,3716.355583,1416.624519,537.856456,25.741932,233.542523,1159.225512,652.86872,1651.372129,1842.332703,16647.127737,3970.473622,10117.096178,9120.780325,11831.770692,275.079214,37.324414,184.52955,9.50872,835.356748,142.029925,304.641029,49.468008,103.783398,78.874998,3.756335,0,17.950221,219.755377,171.219854,400.770466,310.447955,14.199865,229.797315,221.958211,9.643882,128.304334,1072.133019,12.084252,366.192748,358.640687,6.739719,106.521101,94.799045,0.405807,32.083215,0.283092,0,0,6.161663,0.811055,9.636046,196.910353,10.972327,54.745312,1170.534069,14.199865,65.348823,783.845716,9.643882,43.054209,3015.635313,12.084252,160.346003,1147.0692,6.739719,35.11684,384.904797,0.405807,6.619047,9.471285,0,0,74.521331,0.811055,2.014565,546.972733,10.972327,20.429938,4719.981195,10543.03645,3234.339884,1646.083096,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,379,380.177317,126.298897,121.091951,93.058027,355.477472,72.378543,1358.25286,34.107855,12.25024,65.818742,19.391766,29.875674,0.160847,1.613211,50.630188,0,300,579,51.762524,43.522762,116.68082,45.99931,4.38987,5.24e-4,0.011404,9.576962,0.336752,0.843291,1.359258,0.677367,0.659571,0,6.3593,3.479926,0.6276,0.529822,0.648899,0.35173,2.99e-4,0,0.006719,2.863331,11.732148,7.221821,13.393339,5.090574,0.375051,0,0.645323,1.052121,0,0,205,0,300,374,0,0,0,0,300,579,203,2339.09964,2058.609824,8058.522489,3151.269906,1235.791575,55.277081,540.192426,2622.527161,20449.750683,58321.082988,30564.43745,23274.612919,61765.156056,25635.228542,84656.316265,103451.15323,252158.869932,86315.955276,93722.525521,88560.237513,19623.905782,21388.232576,20158.579958,14169.220618,15613.687331,14614.319423,8096.036884,8795.879668,8308.237378,3823.701342,4157.434801,3925.226491,19450.131575,21042.891739,19931.239426,40856.976961,86371.168272,57770.914644,19232.639689,23714.689702,58441.960654,13824.289491,17403.214603,44089.434972,7938.75845,9712.924844,23721.348468,3747.490509,4590.055143,11164.510117,19097.128907,23156.447503,55777.963386,5436.47731,16244.290421,523.622458,427.243279,1918.823056,581.624351,283.530568,2.674253,92.078786,575.626212,1694.421939,1461.007004,5718.701867,2353.020174,886.903043,35.94504,391.171415,1905.197226,1044.200034,3892.170048,3846.78897,57414.998183,7461.201935,17548.704882000002,16315.305895,20589.215629,262.98393600000003,53.888274,180.113762,16.294988,820.70452,198.220708,304.09151,81.596163,102.691079,118.453838,4.339499,0,20.317107,332.256297,167.494323,585.222898,595.120056,13.04434,356.969958,432.119071,8.907624,204.569141,2081.504791,11.129736,549.325732,702.241535,6.911612,166.366685,181.207837,0.457399,41.545661,0.607283,0,0,13.217965,0.867535,14.499667,382.205998,9.798924,82.733386,1737.966759,13.04434,126.9412,1228.724953,8.907624,84.409914,4531.888913,11.129736,312.903205,1850.523927,6.911612,68.520976,582.744579,0.457399,12.058481,14.345291,0,0,147.534261,0.867535,3.851966,838.48903,9.798924,39.672121,5387.896849,14500.847774,5436.154929,2416.516035,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,2651,57.75005,62.930122,34.970264,16.105453,87.341808,39.024548,369.99875,40.518818,22.363983,131.28613000000001,38.118037,7.495501,0.35886,2.862712,27.978487,0,500,239,26.315465,20.155529,111.182852,34.662902,7.698454,0,0,18.843655,0.462375,0.094367,2.337365,1.245971,0.590488,0,3.145813,5.531024,0.965749,0.943638,1.135028,0.743989,0,0,0.005604,0.497265,6.042139,4.143033,17.508408,3.447974,0.671537,0,0.152097,2.212562,0,0,239,0,500,0,0,0,0,0,500,239,451,2257.566461,2011.110892,7731.414869,3133.44745,1205.56296,55.111438,537.459461,2559.015323,22420.093989,65734.394578,30258.269128,23502.668242,63566.521778,17387.99933,78779.716666,99241.042196,251710.731735,80641.722043,88825.416986,83151.528102,18796.622744,20716.140754,19386.746225,13622.156503,15187.077596,14111.092975,7556.808629,8329.980292,7794.119619,3692.80571,4056.014484,3804.187031,18127.111693,19895.835778,18667.111661,43745.315498,89157.159655,60634.460049,18360.6974,23161.810843,58617.12806,13240.715473,17059.796162,44239.571954,7380.336453,9311.336797,23665.021679,3609.196015,4516.443863,11314.980434,17730.449757,22175.134273,55759.119105,5105.877338,16336.408531,409.449103,325.782267,1476.276303,460.39023099999997,191.860814,2.630337,61.360696,417.394635,1706.056491,1499.100542,5752.257175,2434.023288,942.034677,36.069190999999996,417.647522,1982.922797,1326.089418,4929.452619,4282.692056,61705.155865,7349.039612,16914.812114,15091.724007,19268.295205,246.63467,50.971114,171.291064,15.856705,780.643967,181.259881,290.132664,82.15466,96.937351,116.209744,4.675197,0,20.083974,314.186553,157.267672,554.156865,561.869323,11.784481,352.627094,411.262879,8.123495,205.056096,2019.712708,10.12756,539.616549,674.662876,6.615347,165.544362,170.572648,0.443728,37.061662,0.508333,0,0,11.064304,0.826042,13.839753,367.911067,8.852607,82.345911,1687.422518,11.784481,121.082281,1217.036967,8.123495,81.077802,4434.308821,10.12756,306.313835,1884.271808,6.615347,65.969973,590.350013,0.443728,11.569704,15.332564,0,0,168.693304,0.826042,3.570234,853.083312,8.852607,38.755114,5453.330763,15041.977842,3890.844559,1639.624461,NA,NA,NA,NA,NA,NA,NA,NA
